hole_id,y,x,z,max_depth
CE-1147,9618850,772538,336.19,11.3
CE-1150,9618800,772538,353.92,15.11
CE-1149,9618750,772538,364.19,13.63
CE-1104,9618700,772538,368.43,16.64
CE-1103,9618650,772538,364.87,18.0
CE-1106,9618600,772538,392.58,22.41
CE-1105,9618550,772538,449.69,16.12
CE-1108,9618500,772538,471.46,24.87
CE-1107,9618450,772538,508.32,21.03
CE-1110,9618400,772538,545.18,24.81
CE-1109,9618350,772538,566.58,19.54
CE-1096,9618300,772538,536.67,16.21
CE-1095,9618250,772538,511.22,19.4
CE-1098,9618200,772538,501.56,22.44
CE-1097,9618150,772538,479.02,19.12
CE-1100,9618100,772538,452.93,10.63
CE-1099,9618050,772538,441.69,19.51
CE-1102,9618000,772538,426.54,19.21
CE-1101,9617950,772538,407.4,21.8
CE-1120,9617900,772538,389.14,21.38
CE-1119,9617850,772538,371.22,20.66
CE-1122,9617800,772538,357.27,16.25
CE-1121,9617750,772538,342.77,17.16
CE-1124,9617700,772538,320.52,22.63
CE-1123,9617650,772538,295.79,17.46
CE-1126,9617600,772538,263.78,18.13
CE-1125,9617550,772538,220.68,19.28
CE-1112,9617500,772538,181.99,21.67
CE-1111,9617450,772538,156.19,24.84
CE-1114,9617400,772538,130.96,20.47
CE-1113,9617350,772538,119.48,8.96
CE-1116,9617300,772538,107.89,8.04
CE-1115,9617250,772538,100.98,13.68
CE-1118,9617200,772538,97.53,5.32
CE-1117,9617150,772538,101.34,11.93
CE-1072,9617100,772538,99.43,9.59
CE-1071,9617050,772538,106.42,13.09
CE-1074,9617000,772538,92.35,10.47
CE-1073,9616950,772538,75.68,12.33
CE-1076,9616915,772538,81.19,8.04
CE-1075,9620050,772588,237.53,22.96
CE-1078,9620000,772588,207.84,17.87
CE-1077,9619950,772588,192.23,18.33
CE-1064,9619900,772588,210.44,22.32
CE-1063,9619850,772588,233.91,15.61
CE-1066,9619800,772588,254.06,18.21
CE-1065,9619750,772588,242.0,15.43
CE-1068,9619700,772588,211.15,17.38
CE-1067,9619650,772588,190.82,15.89
CE-1070,9619600,772588,169.34,18.34
CE-1069,9619550,772588,181.46,23.45
CE-1088,9619500,772588,221.8,19.8
CE-1087,9619450,772588,243.9,23.33
CE-1090,9619400,772588,268.39,19.33
CE-1089,9619350,772588,293.87,16.83
CE-1092,9619300,772588,314.71,20.44
CE-1091,9619250,772588,342.65,15.35
CE-1094,9619200,772588,371.07,24.5
CE-1093,9619150,772588,377.3,18.54
CE-1080,9619100,772588,362.49,19.55
CE-1079,9619050,772588,342.46,18.43
CE-1082,9619000,772588,339.07,23.59
CE-1081,9618950,772588,327.9,19.55
CE-1084,9618900,772588,310.23,21.09
CE-1083,9618850,772588,316.01,13.42
CE-1086,9618800,772588,332.28,18.56
CE-1085,9618750,772588,344.87,21.63
CE-1040,9618700,772588,352.97,16.58
CE-1039,9618650,772588,359.02,17.07
CE-1042,9618600,772588,387.01,15.23
CE-1041,9618550,772588,425.52,21.39
CE-1044,9618500,772588,466.79,21.03
CE-1043,9618450,772588,508.6,17.22
CE-1046,9618400,772588,542.89,15.76
CE-1045,9618350,772588,537.75,10.9
CE-1032,9618300,772588,507.98,19.03
CE-1031,9618250,772588,490.43,9.63
CE-1034,9618200,772588,479.48,20.04
CE-1033,9618150,772588,456.98,22.41
CE-1036,9618100,772588,431.8,15.84
CE-1035,9618050,772588,420.1,12.54
CE-1038,9618000,772588,404.22,18.99
CE-1037,9617950,772588,386.49,14.1
CE-1056,9617900,772588,370.96,21.26
CE-1055,9617850,772588,359.42,13.97
CE-1058,9617800,772588,343.29,22.73
CE-1057,9617750,772588,331.84,10.42
CE-1060,9617700,772588,316.59,18.76
CE-1059,9617650,772588,296.2,14.43
CE-1062,9617600,772588,269.08,20.1
CE-1061,9617550,772588,228.17,24.96
CE-1048,9617500,772588,187.08,21.16
CE-1047,9617450,772588,154.7,15.42
CE-1050,9617400,772588,128.72,15.23
CE-1049,9617350,772588,108.34,7.37
CE-1052,9617300,772588,93.11,12.66
CE-1051,9617250,772588,82.37,11.75
CE-1054,9617200,772588,75.69,13.67
CE-1053,9617150,772588,82.57,8.14
CE-1008,9617100,772588,79.84,13.63
CE-1007,9617050,772588,90.25,11.91
CE-1010,9617000,772588,78.95,12.82
CE-1009,9616950,772588,64.65,13.33
CE-1012,9616915,772588,72.68,12.46
CE-1011,9620050,772638,230.63,22.35
CE-1014,9620000,772638,200.97,22.08
CE-1013,9619950,772638,181.31,20.04
CE-1000,9619900,772638,188.77,15.09
CE-0999,9619850,772638,196.63,9.78
CE-1002,9619800,772638,200.88,21.16
CE-1001,9619750,772638,216.19,23.31
CE-1004,9619700,772638,182.7,13.36
CE-1003,9619650,772638,171.8,20.83
CE-1006,9619600,772638,161.38,17.78
CE-1005,9619550,772638,184.53,17.4
CE-1024,9619500,772638,215.54,18.4
CE-1023,9619450,772638,235.12,11.7
CE-1026,9619400,772638,256.94,22.67
CE-1025,9619350,772638,281.05,15.08
CE-1028,9619300,772638,306.71,19.77
CE-1027,9619250,772638,329.28,23.57
CE-1030,9619200,772638,358.36,21.25
CE-1029,9619150,772638,356.16,22.25
CE-1016,9619100,772638,336.67,21.74
CE-1015,9619050,772638,322.06,17.09
CE-1018,9619000,772638,319.7,16.77
CE-1017,9618950,772638,316.79,24.37
CE-1020,9618900,772638,303.07,10.3
CE-1019,9618850,772638,294.87,14.54
CE-1022,9618800,772638,309.75,15.48
CE-1021,9618750,772638,329.23,20.72
CE-0976,9618700,772638,348.29,23.18
CE-0975,9618650,772638,356.39,23.94
CE-0978,9618600,772638,376.85,17.73
CE-0977,9618550,772638,430.05,18.04
CE-0980,9618500,772638,458.59,24.19
CE-0979,9618450,772638,507.3,20.37
CE-0982,9618400,772638,522.01,23.42
CE-0981,9618350,772638,505.46,24.12
CE-0968,9618300,772638,483.32,15.44
CE-0967,9618250,772638,470.69,22.83
CE-0970,9618200,772638,453.64,19.42
CE-0969,9618150,772638,430.06,20.0
CE-0972,9618100,772638,409.22,22.48
CE-0971,9618050,772638,396.07,21.16
CE-0974,9618000,772638,385.89,22.67
CE-0973,9617950,772638,366.3,18.97
CE-0992,9617900,772638,340.43,19.27
CE-0991,9617850,772638,337.83,20.91
CE-0994,9617800,772638,318.24,18.21
CE-0993,9617750,772638,314.09,10.21
CE-0996,9617700,772638,298.98,16.02
CE-0995,9617650,772638,279.36,18.25
CE-0998,9617600,772638,256.88,20.68
CE-0997,9617550,772638,222.75,23.81
CE-0984,9617500,772638,185.87,24.13
CE-0983,9617450,772638,158.38,21.13
CE-0986,9617400,772638,129.28,17.92
CE-0985,9617350,772638,104.71,6.13
CE-0988,9617300,772636,87.24,13.1
CE-0987,9617250,772636,76.88,11.36
CE-0990,9617200,772636,68.37,8.65
CE-0989,9617150,772636,62.67,8.84
CE-0944,9617100,772636,63.86,9.04
CE-0943,9617050,772636,72.54,13.38
CE-0946,9617000,772636,67.08,10.5
CE-0945,9616950,772636,58.88,12.97
CE-0948,9616915,772636,62.26,8.39
CE-0947,9620050,772688,224.76,11.19
CE-0950,9620000,772688,197.11,19.93
CE-0949,9619950,772688,177.49,22.14
CE-0936,9619900,772688,159.83,11.21
CE-0935,9619850,772688,163.92,12.36
CE-0938,9619800,772688,167.23,15.35
CE-0937,9619750,772688,173.99,19.73
CE-0940,9619700,772688,160.12,17.12
CE-0939,9619650,772688,153.84,16.77
CE-0942,9619600,772688,161.1,11.02
CE-0941,9619550,772688,177.09,9.91
CE-0960,9619500,772688,199.45,23.22
CE-0959,9619450,772688,219.83,20.3
CE-0962,9619400,772688,246.44,20.56
CE-0961,9619350,772688,269.84,11.43
CE-0964,9619300,772688,288.17,19.07
CE-0963,9619250,772688,317.39,21.75
CE-0966,9619200,772688,337.61,13.3
CE-0965,9619150,772688,338.43,22.19
CE-0952,9619100,772688,319.2,15.31
CE-0951,9619050,772688,303.15,19.63
CE-0954,9619000,772688,288.29,23.69
CE-0953,9618950,772688,290.47,19.39
CE-0956,9618900,772688,284.53,21.7
CE-0955,9618850,772688,286.15,16.0
CE-0958,9618800,772688,296.09,9.12
CE-0957,9618750,772688,310.37,19.56
CE-0912,9618700,772688,333.45,18.36
CE-0911,9618650,772688,356.57,18.83
CE-0914,9618600,772688,368.07,24.59
CE-0913,9618550,772688,403.93,24.85
CE-0916,9618500,772688,458.33,21.66
CE-0915,9618450,772688,500.52,10.2
CE-0918,9618400,772688,488.83,20.21
CE-0917,9618350,772688,465.4,17.93
CE-0904,9618300,772688,462.62,15.94
CE-0903,9618250,772688,457.73,23.82
CE-0906,9618200,772688,434.82,23.47
CE-0905,9618150,772688,409.15,20.03
CE-0908,9618100,772688,387.81,17.42
CE-0907,9618050,772688,375.03,19.84
CE-0910,9618000,772688,366.17,21.07
CE-0909,9617950,772688,347.32,23.87
CE-0928,9617900,772688,327.96,16.01
CE-0927,9617850,772688,313.31,22.22
CE-0930,9617800,772688,300.14,18.65
CE-0929,9617750,772688,289.84,20.54
CE-0932,9617700,772688,277.32,16.37
CE-0931,9617650,772688,255.44,20.3
CE-0934,9617600,772688,235.72,22.84
CE-0933,9617550,772688,219.42,13.91
CE-0920,9617500,772688,195.53,22.03
CE-0919,9617450,772688,171.81,21.56
CE-0922,9617400,772688,140.21,24.78
CE-0921,9617351,772688,114.31,8.85
CE-0924,9620050,772738,223.09,15.08
CE-0923,9620000,772738,194.19,15.46
CE-0926,9619950,772738,169.14,16.0
CE-0925,9619900,772738,148.44,16.69
CE-0880,9619850,772738,144.8,15.31
CE-0879,9619800,772738,144.12,21.06
CE-0882,9619750,772738,151.26,16.98
CE-0881,9619700,772738,142.18,16.06
CE-0884,9619650,772738,155.43,15.1
CE-0883,9619600,772738,169.01,11.02
CE-0886,9619550,772738,185.06,24.38
CE-0885,9619500,772738,207.88,18.59
CE-0872,9619450,772738,231.76,17.01
CE-0871,9619400,772738,254.13,21.88
CE-0874,9619350,772738,268.6,23.5
CE-0873,9619300,772738,286.23,22.38
CE-0876,9619250,772738,318.43,19.31
CE-0875,9619200,772738,317.93,18.61
CE-0878,9619150,772738,298.62,22.26
CE-0877,9619100,772738,298.45,21.49
CE-0896,9619050,772738,287.45,15.09
CE-0895,9619000,772738,270.31,17.34
CE-0898,9618950,772738,262.3,23.24
CE-0897,9618900,772738,257.61,20.81
CE-0900,9618850,772738,275.71,19.51
CE-0899,9618800,772738,278.48,24.24
CE-0902,9618750,772738,295.67,17.25
CE-0901,9618700,772738,321.17,23.33
CE-0888,9618650,772738,344.16,16.55
CE-0887,9618600,772738,364.31,18.81
CE-0890,9618550,772738,399.63,19.83
CE-0889,9618500,772738,454.84,22.77
CE-0892,9618450,772738,484.59,15.21
CE-0891,9618400,772738,457.9,18.75
CE-0894,9618350,772738,434.02,9.77
CE-0893,9618300,772738,437.82,18.22
CE-0848,9618250,772738,442.0,10.81
CE-0847,9618200,772738,422.4,22.35
CE-0850,9618150,772738,400.1,16.9
CE-0849,9618100,772738,384.18,17.33
CE-0852,9618050,772738,358.31,24.31
CE-0851,9618000,772738,340.42,13.02
CE-0854,9617950,772738,327.89,9.21
CE-0853,9617900,772738,314.65,18.99
CE-0840,9617850,772738,296.54,11.77
CE-0839,9617800,772738,278.78,18.62
CE-0842,9617750,772738,270.99,17.62
CE-0841,9617700,772738,254.38,24.85
CE-0844,9617650,772738,233.72,21.97
CE-0843,9617600,772738,214.79,17.83
CE-0846,9617550,772738,200.96,15.44
CE-0845,9617500,772738,184.66,21.33
CE-0864,9617450,772738,161.99,19.59
CE-0863,9617400,772738,142.65,15.37
CE-0866,9617351,772738,117.6,9.58
CE-0865,9620050,772788,223.51,20.03
CE-0868,9620000,772788,200.94,23.76
CE-0867,9619950,772788,168.44,15.34
CE-0870,9619900,772788,144.16,21.69
CE-0869,9619850,772788,132.79,23.3
CE-0856,9619800,772788,126.74,22.33
CE-0855,9619750,772788,127.22,23.72
CE-0858,9619700,772788,132.7,15.2
CE-0857,9619650,772788,171.35,19.21
CE-0860,9619600,772788,191.49,20.8
CE-0859,9619550,772788,203.14,11.8
CE-0862,9619500,772788,229.77,23.68
CE-0861,9619450,772788,245.86,18.36
CE-0816,9619400,772788,259.09,24.0
CE-0815,9619350,772788,270.67,9.96
CE-0818,9619300,772788,285.19,22.5
CE-0817,9619250,772788,314.11,12.34
CE-0820,9619200,772788,299.16,12.42
CE-0819,9619150,772788,278.66,15.19
CE-0822,9619100,772788,271.21,19.5
CE-0821,9619050,772788,270.61,16.71
CE-0808,9619000,772788,251.03,16.93
CE-0807,9618950,772788,233.37,17.18
CE-0810,9618900,772788,241.88,24.04
CE-0809,9618850,772788,259.59,15.25
CE-0812,9618800,772788,265.38,19.3
CE-0811,9618750,772788,276.56,21.56
CE-0814,9618700,772788,304.64,15.57
CE-0813,9618650,772788,337.62,20.77
CE-0832,9618600,772788,371.75,24.5
CE-0831,9618550,772788,405.53,20.59
CE-0834,9618500,772788,455.32,14.34
CE-0833,9618450,772788,450.17,23.24
CE-0836,9618400,772788,421.26,17.22
CE-0835,9618350,772788,408.47,22.21
CE-0838,9618300,772788,398.61,19.21
CE-0837,9618250,772788,412.33,17.74
CE-0824,9618200,772788,402.67,18.21
CE-0823,9618150,772788,393.34,11.07
CE-0826,9618100,772788,375.31,24.58
CE-0825,9618050,772788,350.75,24.51
CE-0828,9618000,772788,325.59,20.59
CE-0827,9617950,772788,308.7,22.07
CE-0830,9617900,772788,293.71,22.72
CE-0829,9617850,772788,287.4,15.16
CE-0784,9617800,772788,271.09,19.02
CE-0783,9617750,772788,250.22,17.64
CE-0786,9617700,772788,228.16,19.15
CE-0785,9617650,772788,208.77,19.83
CE-0788,9617600,772788,189.97,24.97
CE-0787,9617550,772788,175.26,12.35
CE-0790,9617500,772788,154.1,19.45
CE-0789,9617450,772788,133.93,24.39
CE-0776,9617400,772788,123.54,17.02
CE-0775,9617351,772788,113.07,8.08
CE-0778,9620050,772838,226.7,16.76
CE-0777,9620000,772838,197.61,16.25
CE-0780,9619950,772838,173.44,21.45
CE-0779,9619900,772838,145.7,18.95
CE-0782,9619850,772838,124.49,12.72
CE-0781,9619800,772838,114.44,10.63
CE-0800,9619750,772838,116.89,9.2
CE-0799,9619700,772838,134.19,15.38
CE-0802,9619650,772838,175.23,23.28
CE-0801,9619600,772838,199.99,18.11
CE-0804,9619550,772838,220.01,24.44
CE-0803,9619500,772838,235.12,24.55
CE-0806,9619450,772838,237.59,19.03
CE-0805,9619400,772838,244.76,21.03
CE-0792,9619350,772838,261.82,19.43
CE-0791,9619300,772838,278.41,22.38
CE-0794,9619250,772838,297.02,23.85
CE-0793,9619200,772838,273.3,20.66
CE-0796,9619150,772838,256.06,16.09
CE-0795,9619100,772838,242.87,22.52
CE-0798,9619050,772838,241.17,19.58
CE-0797,9619000,772838,231.8,17.43
CE-0752,9618950,772838,214.18,16.75
CE-0751,9618900,772838,234.0,23.02
CE-0754,9618850,772838,242.93,15.58
CE-0753,9618800,772838,251.56,20.34
CE-0756,9618750,772838,272.51,15.95
CE-0755,9618700,772838,295.94,18.26
CE-0758,9618650,772838,330.85,17.01
CE-0757,9618600,772838,376.25,24.02
CE-0744,9618550,772838,409.41,10.63
CE-0743,9618500,772838,426.51,19.83
CE-0746,9618450,772838,403.54,17.88
CE-0745,9618400,772838,393.79,17.05
CE-0748,9618350,772838,388.19,12.93
CE-0747,9618300,772838,370.19,21.66
CE-0750,9618250,772838,383.41,15.74
CE-0749,9618200,772838,373.36,22.55
CE-0768,9618150,772838,378.09,22.84
CE-0767,9618100,772838,362.49,20.99
CE-0770,9618050,772838,340.3,17.78
CE-0769,9618000,772838,316.79,15.98
CE-0772,9617950,772838,295.14,16.96
CE-0771,9617900,772838,281.48,15.82
CE-0774,9617850,772838,267.16,20.27
CE-0773,9617800,772838,252.44,22.34
CE-0760,9617750,772838,233.57,20.63
CE-0759,9617700,772838,201.69,17.45
CE-0762,9617650,772838,177.7,21.11
CE-0761,9617600,772838,159.44,9.59
CE-0764,9617550,772838,140.05,13.37
CE-0763,9617500,772838,122.95,18.99
CE-0766,9617450,772838,112.36,9.92
CE-0765,9617400,772838,98.85,5.5
CE-0720,9617351,772838,95.29,11.92
CE-0719,9620050,772888,230.36,18.35
CE-0722,9620000,772888,196.82,11.13
CE-0721,9619950,772888,170.04,13.11
CE-0724,9619900,772888,144.33,15.08
CE-0723,9619850,772888,122.74,19.94
CE-0726,9619800,772888,111.63,9.2
CE-0725,9619750,772888,111.81,8.33
CE-0712,9619700,772888,134.45,16.37
CE-0711,9619650,772888,170.61,16.77
CE-0714,9619600,772888,198.53,13.81
CE-0713,9619550,772888,213.56,23.52
CE-0716,9619500,772888,221.82,17.53
CE-0715,9619450,772888,218.86,20.0
CE-0718,9619400,772888,230.64,16.77
CE-0717,9619350,772888,250.87,21.73
CE-0736,9619300,772888,260.62,14.23
CE-0735,9619250,772888,266.8,18.34
CE-0738,9619200,772888,240.43,16.5
CE-0737,9619150,772888,226.52,13.22
CE-0740,9619100,772888,220.72,20.25
CE-0739,9619050,772888,219.03,9.51
CE-0742,9619000,772888,211.43,22.47
CE-0741,9618950,772888,203.5,21.87
CE-0728,9618900,772888,213.98,20.4
CE-0727,9618850,772888,227.07,19.24
CE-0730,9618800,772888,245.13,17.28
CE-0729,9618750,772888,279.2,18.51
CE-0732,9618700,772888,302.49,17.29
CE-0731,9618650,772888,331.62,24.15
CE-0734,9618600,772888,371.66,16.26
CE-0733,9618550,772888,386.12,24.79
CE-0688,9618500,772888,383.56,21.02
CE-0687,9618450,772888,367.4,24.4
CE-0690,9618400,772888,362.47,16.43
CE-0689,9618350,772888,357.43,16.09
CE-0692,9618300,772888,341.02,21.99
CE-0691,9618250,772888,343.02,24.48
CE-0694,9618200,772888,341.26,12.54
CE-0693,9618150,772888,351.22,21.02
CE-0680,9618100,772888,347.75,17.15
CE-0679,9618050,772888,328.55,10.69
CE-0682,9618000,772888,307.35,24.33
CE-0681,9617950,772888,291.26,18.87
CE-0684,9617900,772888,271.83,24.92
CE-0683,9617850,772888,241.59,15.03
CE-0686,9617800,772888,222.96,22.1
CE-0685,9617750,772888,205.56,20.64
CE-0704,9617700,772888,175.24,16.33
CE-0703,9617650,772888,145.85,12.75
CE-0706,9617600,772888,121.68,23.14
CE-0705,9617550,772888,116.09,9.87
CE-0708,9617500,772888,104.38,8.44
CE-0707,9617450,772888,94.8,11.67
CE-0710,9617400,772888,80.69,11.25
CE-0709,9617351,772888,72.61,7.84
CE-0696,9620050,772938,230.56,16.42
CE-0695,9620000,772938,200.74,20.03
CE-0698,9619950,772938,174.63,22.15
CE-0697,9619900,772938,148.06,19.77
CE-0700,9619850,772938,123.79,23.13
CE-0699,9619800,772938,108.44,11.39
CE-0702,9619750,772938,106.27,9.04
CE-0701,9619700,772938,136.07,24.68
CE-0656,9619650,772938,168.65,22.48
CE-0655,9619600,772938,191.62,14.91
CE-0658,9619550,772938,190.71,13.15
CE-0657,9619500,772938,199.74,10.56
CE-0660,9619450,772938,202.37,18.19
CE-0659,9619400,772938,223.1,16.49
CE-0662,9619350,772938,238.37,15.19
CE-0661,9619300,772938,240.9,15.83
CE-0648,9619250,772938,240.48,20.05
CE-0647,9619200,772938,219.16,14.49
CE-0650,9619150,772938,201.27,21.87
CE-0649,9619100,772938,194.65,22.6
CE-0652,9619050,772938,204.67,22.56
CE-0651,9619000,772938,188.81,15.56
CE-0654,9618950,772938,190.26,20.49
CE-0653,9618900,772938,206.62,17.2
CE-0672,9618850,772938,222.84,24.14
CE-0671,9618800,772938,246.37,18.05
CE-0674,9618750,772938,272.79,24.56
CE-0673,9618700,772938,292.88,22.16
CE-0676,9618650,772938,329.27,19.64
CE-0675,9618600,772938,359.04,21.91
CE-0678,9618550,772938,348.58,18.91
CE-0677,9618500,772938,341.98,20.23
CE-0664,9618450,772938,338.61,18.71
CE-0663,9618400,772938,334.25,22.18
CE-0666,9618350,772938,333.4,19.87
CE-0665,9618300,772938,314.6,17.06
CE-0668,9618250,772938,317.09,20.29
CE-0667,9618200,772938,317.56,15.04
CE-0670,9618150,772938,322.18,20.36
CE-0669,9618100,772938,325.95,17.69
CE-3695,9618050,772938,318.94,24.76
CE-3694,9618000,772938,301.61,14.19
CE-3697,9617950,772938,287.21,24.63
CE-3696,9617900,772938,270.4,20.44
CE-3699,9617850,772938,240.63,17.86
CE-3698,9617800,772938,212.98,18.82
CE-3701,9617750,772938,184.05,23.98
CE-3700,9617700,772938,152.22,15.55
CE-3687,9617650,772938,130.09,20.34
CE-3686,9617600,772938,114.97,10.12
CE-3689,9617550,772938,100.82,8.07
CE-3688,9617500,772938,92.34,11.51
CE-3691,9617450,772938,76.32,7.64
CE-3690,9617400,772938,73.09,13.4
CE-3693,9617351,772938,60.56,9.99
CE-3692,9620050,772988,233.67,17.06
CE-3711,9620000,772988,210.27,16.71
CE-3710,9619950,772988,190.74,22.75
CE-3713,9619900,772988,161.06,23.36
CE-3712,9619850,772988,131.3,15.37
CE-3715,9619800,772988,112.49,5.09
CE-3714,9619750,772988,100.48,4.83
CE-3717,9619700,772988,125.02,14.15
CE-3716,9619650,772988,155.22,20.5
CE-3703,9619600,772988,178.21,24.08
CE-3702,9619550,772988,172.37,12.09
CE-3705,9619500,772988,194.11,20.99
CE-3704,9619450,772988,193.43,20.24
CE-3707,9619400,772988,217.76,23.43
CE-3706,9619350,772988,217.91,18.85
CE-3709,9619300,772988,220.34,16.94
CE-3708,9619250,772988,222.94,23.43
CE-3663,9619200,772988,206.16,21.08
CE-3662,9619150,772988,192.44,22.66
CE-3665,9619100,772988,179.04,21.56
CE-3664,9619050,772988,172.35,19.19
CE-3667,9619000,772988,167.38,24.53
CE-3666,9618950,772988,170.9,11.8
CE-3669,9618900,772988,196.63,12.57
CE-3668,9618850,772988,217.75,11.33
CE-3655,9618800,772988,246.7,12.64
CE-3654,9618750,772988,263.27,18.87
CE-3657,9618700,772988,271.02,16.26
CE-3656,9618650,772988,299.9,24.57
CE-3659,9618600,772988,324.39,18.59
CE-3658,9618550,772988,318.39,20.68
CE-3661,9618500,772988,314.78,20.6
CE-3660,9618450,772988,304.54,24.58
CE-3679,9618400,772988,298.36,23.33
CE-3678,9618350,772988,310.43,21.28
CE-3681,9618300,772988,294.23,22.52
CE-3680,9618250,772988,291.41,15.8
CE-3683,9618200,772988,298.09,24.83
CE-3682,9618150,772988,299.16,18.16
CE-3685,9618100,772988,306.43,15.17
CE-3684,9618050,772988,300.47,11.11
CE-3671,9618000,772988,288.41,24.64
CE-3670,9617950,772988,281.69,17.22
CE-3673,9617900,772988,264.66,22.0
CE-3672,9617850,772988,243.2,13.16
CE-3675,9617800,772988,207.49,25.0
CE-3674,9617750,772988,174.16,18.24
CE-3677,9617700,772988,149.89,24.27
CE-3676,9617650,772988,129.48,20.86
CE-3631,9617600,772988,112.78,9.12
CE-3630,9617550,772988,101.31,13.79
CE-3633,9617500,772988,85.34,6.06
CE-3632,9617450,772988,65.15,11.16
CE-3635,9617400,772988,61.59,13.65
CE-3634,9617351,772988,53.69,10.23
CE-3637,9620050,773038,238.63,19.52
CE-3636,9620000,773038,214.34,18.74
CE-3623,9619950,773038,193.6,22.15
CE-3622,9619900,773038,169.79,12.05
CE-3625,9619850,773038,139.36,23.92
CE-3624,9619800,773038,111.38,11.1
CE-3627,9619750,773038,99.31,9.77
CE-3626,9619700,773038,103.89,5.54
CE-3629,9619650,773038,124.67,20.65
CE-3628,9619600,773038,159.58,17.53
CE-3647,9619550,773038,159.99,23.36
CE-3646,9619500,773038,181.13,15.15
CE-3649,9619450,773038,180.24,22.03
CE-3648,9619400,773038,195.16,16.34
CE-3651,9619350,773038,196.51,13.43
CE-3650,9619300,773038,194.57,21.6
CE-3653,9619250,773038,202.6,21.17
CE-3652,9619200,773038,194.91,23.94
CE-3639,9619150,773038,186.97,19.66
CE-3638,9619100,773038,175.11,19.59
CE-3641,9619050,773038,163.67,23.47
CE-3640,9619000,773038,157.52,19.97
CE-3643,9618950,773038,151.27,24.23
CE-3642,9618900,773038,174.31,12.59
CE-3645,9618850,773038,208.64,16.94
CE-3644,9618800,773038,231.26,22.56
CE-3599,9618750,773038,234.43,22.63
CE-3598,9618700,773038,252.31,24.03
CE-3601,9618650,773038,271.73,20.27
CE-3600,9618600,773038,288.72,18.74
CE-3603,9618550,773038,297.52,23.09
CE-3602,9618500,773038,291.57,15.3
CE-3605,9618450,773038,273.58,20.88
CE-3604,9618400,773038,274.67,16.53
CE-3591,9618350,773038,284.61,19.8
CE-3590,9618300,773038,275.78,11.21
CE-3593,9618250,773038,265.91,22.87
CE-3592,9618200,773038,275.66,13.94
CE-3595,9618150,773038,279.96,19.06
CE-3594,9618100,773038,289.53,19.64
CE-3597,9618050,773038,283.6,19.79
CE-3596,9618000,773038,274.39,24.77
CE-3615,9617950,773038,268.88,14.13
